track_id,track_name,track_artist_name,track_popularity,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
2eSNpIOFoi1Q8wxw6CycXJ,Wonderful U,AGA,56,0.809,https://api.spotify.com/v1/audio-analysis/2eSNpIOFoi1Q8wxw6CycXJ,0.557,248551.0,0.436,0.0,6.0,0.151,-8.569,1.0,0.0676,179.997,3.0,https://api.spotify.com/v1/tracks/2eSNpIOFoi1Q8wxw6CycXJ,audio_features,spotify:track:2eSNpIOFoi1Q8wxw6CycXJ,0.246
1hjSN26LvLcBrhObrNSQK1,Vambula Thumbula,Santhosh Narayanan,56,0.699,https://api.spotify.com/v1/audio-analysis/1hjSN26LvLcBrhObrNSQK1,0.636,304833.0,0.792,0.00051,11.0,0.0528,-5.354,1.0,0.329,120.822,3.0,https://api.spotify.com/v1/tracks/1hjSN26LvLcBrhObrNSQK1,audio_features,spotify:track:1hjSN26LvLcBrhObrNSQK1,0.711
2kbxGCtWSV0f1ON720Bd4O,Don'u Don'u Don'u - The Don's Romance,Anirudh Ravichander,55,0.287,https://api.spotify.com/v1/audio-analysis/2kbxGCtWSV0f1ON720Bd4O,0.776,195710.0,0.82,0.000361,8.0,0.242,-4.405,0.0,0.0414,89.982,4.0,https://api.spotify.com/v1/tracks/2kbxGCtWSV0f1ON720Bd4O,audio_features,spotify:track:2kbxGCtWSV0f1ON720Bd4O,0.773
5DIt4eq2D6CZjX1s5jwrnP,"Tere Naal Nachna (From ""Nawabzaade"")",Badshah,55,0.193,https://api.spotify.com/v1/audio-analysis/5DIt4eq2D6CZjX1s5jwrnP,0.912,166615.0,0.677,0.0,0.0,0.0939,-4.212,1.0,0.0713,115.061,4.0,https://api.spotify.com/v1/tracks/5DIt4eq2D6CZjX1s5jwrnP,audio_features,spotify:track:5DIt4eq2D6CZjX1s5jwrnP,0.94
0BB8adTPSIZedvDapPJ2Bs,broken parts,clide,55,0.847,https://api.spotify.com/v1/audio-analysis/0BB8adTPSIZedvDapPJ2Bs,0.485,185026.0,0.139,0.0,0.0,0.11,-12.416,1.0,0.0663,151.322,3.0,https://api.spotify.com/v1/tracks/0BB8adTPSIZedvDapPJ2Bs,audio_features,spotify:track:0BB8adTPSIZedvDapPJ2Bs,0.236
0Iz4CkptElGHo16r797Jsb,"Dekhte Dekhte (From ""Batti Gul Meter Chalu"")",Atif Aslam,55,0.424,https://api.spotify.com/v1/audio-analysis/0Iz4CkptElGHo16r797Jsb,0.799,256271.0,0.828,0.0,9.0,0.145,-4.846,0.0,0.0782,105.04,4.0,https://api.spotify.com/v1/tracks/0Iz4CkptElGHo16r797Jsb,audio_features,spotify:track:0Iz4CkptElGHo16r797Jsb,0.627
6XjJXPP3UiGtAQpYkD01c0,Chittiyaan Kalaiyaan,Meet Bros Anjjan,55,0.0962,https://api.spotify.com/v1/audio-analysis/6XjJXPP3UiGtAQpYkD01c0,0.793,246100.0,0.887,6.39e-05,7.0,0.623,-5.285,1.0,0.0954,100.007,4.0,https://api.spotify.com/v1/tracks/6XjJXPP3UiGtAQpYkD01c0,audio_features,spotify:track:6XjJXPP3UiGtAQpYkD01c0,0.602
3gJbCMoDT9rUmPS1GPd6kn,Kannamma,Santhosh Narayanan,55,0.744,https://api.spotify.com/v1/audio-analysis/3gJbCMoDT9rUmPS1GPd6kn,0.585,289853.0,0.271,0.00137,4.0,0.168,-12.56,0.0,0.0413,124.895,3.0,https://api.spotify.com/v1/tracks/3gJbCMoDT9rUmPS1GPd6kn,audio_features,spotify:track:3gJbCMoDT9rUmPS1GPd6kn,0.438
3TrdGeV5bEpHezExHlsguD,"Samjhawan (Unplugged by Alia Bhatt) [From ""Humpty Sharma Ki Dulhania""]",Jawad Ahmad,55,0.729,https://api.spotify.com/v1/audio-analysis/3TrdGeV5bEpHezExHlsguD,0.643,215611.0,0.256,1.02e-06,10.0,0.0994,-9.758,1.0,0.0252,94.999,4.0,https://api.spotify.com/v1/tracks/3TrdGeV5bEpHezExHlsguD,audio_features,spotify:track:3TrdGeV5bEpHezExHlsguD,0.444
1AbSrAwrzuC3FcDXoYi3ED,Naan Nee,Shakthisree Gopalan,55,0.741,https://api.spotify.com/v1/audio-analysis/1AbSrAwrzuC3FcDXoYi3ED,0.651,253583.0,0.42,0.000257,4.0,0.0976,-8.341,1.0,0.0274,139.905,4.0,https://api.spotify.com/v1/tracks/1AbSrAwrzuC3FcDXoYi3ED,audio_features,spotify:track:1AbSrAwrzuC3FcDXoYi3ED,0.159
24GlSNySJ9tAwkvZPuVb63,Udhungada Sangu,Anirudh Ravichander,55,0.22,https://api.spotify.com/v1/audio-analysis/24GlSNySJ9tAwkvZPuVb63,0.449,209640.0,0.802,0.0,10.0,0.0654,-5.55,0.0,0.1,86.086,3.0,https://api.spotify.com/v1/tracks/24GlSNySJ9tAwkvZPuVb63,audio_features,spotify:track:24GlSNySJ9tAwkvZPuVb63,0.741
7zKzD5wM18bQSiJTAxTpwH,Mirchi,DIVINE,55,0.142,https://api.spotify.com/v1/audio-analysis/7zKzD5wM18bQSiJTAxTpwH,0.871,192923.0,0.608,0.0,6.0,0.0876,-5.486,1.0,0.4,129.784,4.0,https://api.spotify.com/v1/tracks/7zKzD5wM18bQSiJTAxTpwH,audio_features,spotify:track:7zKzD5wM18bQSiJTAxTpwH,0.818
4J5OpeZUR2msDPfMsIeGSU,Soniyo,Raju Singh,55,0.504,https://api.spotify.com/v1/audio-analysis/4J5OpeZUR2msDPfMsIeGSU,0.637,328440.0,0.591,3.29e-06,9.0,0.135,-6.117,1.0,0.0342,119.956,4.0,https://api.spotify.com/v1/tracks/4J5OpeZUR2msDPfMsIeGSU,audio_features,spotify:track:4J5OpeZUR2msDPfMsIeGSU,0.48
7yIGRf80h3Kwi4GfwJUiQl,Shine On,R.I.O.,55,0.0416,https://api.spotify.com/v1/audio-analysis/7yIGRf80h3Kwi4GfwJUiQl,0.61,203382.0,0.835,0.0,7.0,0.26,-5.306,0.0,0.0748,127.904,4.0,https://api.spotify.com/v1/tracks/7yIGRf80h3Kwi4GfwJUiQl,audio_features,spotify:track:7yIGRf80h3Kwi4GfwJUiQl,0.395
6dKJWmXeYPznzolqo4K6Uq,Hotel Room Service,Pitbull,55,0.00828,https://api.spotify.com/v1/audio-analysis/6dKJWmXeYPznzolqo4K6Uq,0.851,237640.0,0.634,0.000258,1.0,0.0687,-8.424,1.0,0.191,125.999,4.0,https://api.spotify.com/v1/tracks/6dKJWmXeYPznzolqo4K6Uq,audio_features,spotify:track:6dKJWmXeYPznzolqo4K6Uq,0.773
6YYVzVapUF3UnZQ0igasl3,Allah Waariyan,Shafqat Amanat Ali,55,0.349,https://api.spotify.com/v1/audio-analysis/6YYVzVapUF3UnZQ0igasl3,0.483,314522.0,0.781,0.0,4.0,0.126,-5.926,1.0,0.0445,83.782,4.0,https://api.spotify.com/v1/tracks/6YYVzVapUF3UnZQ0igasl3,audio_features,spotify:track:6YYVzVapUF3UnZQ0igasl3,0.801
1ozrNv9W4KlprAmvgH0Yrq,"High Rated Gabru (From ""Nawabzaade"")",Guru Randhawa,54,0.118,https://api.spotify.com/v1/audio-analysis/1ozrNv9W4KlprAmvgH0Yrq,0.685,179099.0,0.841,0.0,2.0,0.26,-2.932,0.0,0.0942,97.929,4.0,https://api.spotify.com/v1/tracks/1ozrNv9W4KlprAmvgH0Yrq,audio_features,spotify:track:1ozrNv9W4KlprAmvgH0Yrq,0.59
0h73AwuEY2x44cBMOP58fO,Bakhuda Tumhi Ho,Atif Aslam,54,0.633,https://api.spotify.com/v1/audio-analysis/0h73AwuEY2x44cBMOP58fO,0.322,292493.0,0.752,0.0,2.0,0.129,-3.457,1.0,0.0422,126.967,4.0,https://api.spotify.com/v1/tracks/0h73AwuEY2x44cBMOP58fO,audio_features,spotify:track:0h73AwuEY2x44cBMOP58fO,0.502
5CteVMD0U8C9WbAWvrNgkN,Chori Kiya Re Jiya,Sonu Nigam,54,0.475,https://api.spotify.com/v1/audio-analysis/5CteVMD0U8C9WbAWvrNgkN,0.507,286720.0,0.585,0.0,9.0,0.317,-5.367,1.0,0.0288,132.741,4.0,https://api.spotify.com/v1/tracks/5CteVMD0U8C9WbAWvrNgkN,audio_features,spotify:track:5CteVMD0U8C9WbAWvrNgkN,0.449
7yEuRloGyxyu1KaWBTPP1Z,"Slow Motion (From ""Bharat"")",Shreya Ghoshal,54,0.0235,https://api.spotify.com/v1/audio-analysis/7yEuRloGyxyu1KaWBTPP1Z,0.574,247248.0,0.738,2.03e-06,10.0,0.0959,-5.526,1.0,0.0958,109.996,4.0,https://api.spotify.com/v1/tracks/7yEuRloGyxyu1KaWBTPP1Z,audio_features,spotify:track:7yEuRloGyxyu1KaWBTPP1Z,0.307
22qqToXc5l7Wkh9GcVTcet,Tera Baap Aaya,Farhad Bhiwandiwala,54,0.139,https://api.spotify.com/v1/audio-analysis/22qqToXc5l7Wkh9GcVTcet,0.7,164979.0,0.91,1.26e-05,2.0,0.307,-4.993,1.0,0.193,159.968,4.0,https://api.spotify.com/v1/tracks/22qqToXc5l7Wkh9GcVTcet,audio_features,spotify:track:22qqToXc5l7Wkh9GcVTcet,0.788
3phw912iJRhtMfsdJ1k3Sr,"Darasal (From ""Raabta"")",Atif Aslam,54,0.793,https://api.spotify.com/v1/audio-analysis/3phw912iJRhtMfsdJ1k3Sr,0.705,274354.0,0.422,0.0,0.0,0.0895,-7.375,1.0,0.0299,117.948,4.0,https://api.spotify.com/v1/tracks/3phw912iJRhtMfsdJ1k3Sr,audio_features,spotify:track:3phw912iJRhtMfsdJ1k3Sr,0.482
3aaiAWCet6sbfOfLSn3g7i,Tu Chahiye,Pritam,54,0.403,https://api.spotify.com/v1/audio-analysis/3aaiAWCet6sbfOfLSn3g7i,0.565,272680.0,0.744,0.0,7.0,0.0853,-5.817,1.0,0.0446,134.068,4.0,https://api.spotify.com/v1/tracks/3aaiAWCet6sbfOfLSn3g7i,audio_features,spotify:track:3aaiAWCet6sbfOfLSn3g7i,0.415
5VAkPCJTE6tbyReo9J4IQj,"Main Tera Boyfriend (From ""Raabta"")",Arijit Singh,54,0.0958,https://api.spotify.com/v1/audio-analysis/5VAkPCJTE6tbyReo9J4IQj,0.84,276153.0,0.914,0.0,11.0,0.115,-3.916,0.0,0.0613,104.019,4.0,https://api.spotify.com/v1/tracks/5VAkPCJTE6tbyReo9J4IQj,audio_features,spotify:track:5VAkPCJTE6tbyReo9J4IQj,0.651
23bpCCVsTUKviTEfoy4tbM,Idhayathai Yedho Ondru,Harris Jayaraj,54,0.845,https://api.spotify.com/v1/audio-analysis/23bpCCVsTUKviTEfoy4tbM,0.721,235392.0,0.496,0.0,4.0,0.11,-8.063,1.0,0.0508,131.969,3.0,https://api.spotify.com/v1/tracks/23bpCCVsTUKviTEfoy4tbM,audio_features,spotify:track:23bpCCVsTUKviTEfoy4tbM,0.217
7cFuzwgbtHXmSKuCzo0qCW,Lamberghini,The Doorbeen,54,0.5,https://api.spotify.com/v1/audio-analysis/7cFuzwgbtHXmSKuCzo0qCW,0.957,216905.0,0.579,0.0,11.0,0.0737,-7.257,1.0,0.0512,103.981,4.0,https://api.spotify.com/v1/tracks/7cFuzwgbtHXmSKuCzo0qCW,audio_features,spotify:track:7cFuzwgbtHXmSKuCzo0qCW,0.856
1SPjyXQvDjvPA3hYhHvsO1,"Main Jahaan Rahoon (From ""Namastey London"")",Rahat Fateh Ali Khan,54,0.362,https://api.spotify.com/v1/audio-analysis/1SPjyXQvDjvPA3hYhHvsO1,0.584,382493.0,0.556,2.9e-05,5.0,0.13,-8.98,1.0,0.0514,103.739,4.0,https://api.spotify.com/v1/tracks/1SPjyXQvDjvPA3hYhHvsO1,audio_features,spotify:track:1SPjyXQvDjvPA3hYhHvsO1,0.517
5qtEWwRUX3GKgpWwDQf9SA,Woh Din,Pritam,54,0.503,https://api.spotify.com/v1/audio-analysis/5qtEWwRUX3GKgpWwDQf9SA,0.652,258036.0,0.681,8.2e-06,0.0,0.181,-7.565,1.0,0.0379,81.489,4.0,https://api.spotify.com/v1/tracks/5qtEWwRUX3GKgpWwDQf9SA,audio_features,spotify:track:5qtEWwRUX3GKgpWwDQf9SA,0.677
73LRTBKmdjroFDSBGSqClt,Love Paradise,Kelly Chen,54,0.822,https://api.spotify.com/v1/audio-analysis/73LRTBKmdjroFDSBGSqClt,0.636,196267.0,0.449,1.31e-06,5.0,0.151,-6.358,1.0,0.0271,80.008,4.0,https://api.spotify.com/v1/tracks/73LRTBKmdjroFDSBGSqClt,audio_features,spotify:track:73LRTBKmdjroFDSBGSqClt,0.301
3cGMTR0B5zA3zQsVJjddtQ,Love Me Thoda Aur,Pritam,54,0.648,https://api.spotify.com/v1/audio-analysis/3cGMTR0B5zA3zQsVJjddtQ,0.53,265811.0,0.557,0.00029,7.0,0.123,-6.373,1.0,0.031,86.983,4.0,https://api.spotify.com/v1/tracks/3cGMTR0B5zA3zQsVJjddtQ,audio_features,spotify:track:3cGMTR0B5zA3zQsVJjddtQ,0.359
2K058s9yrpoUfANaQt7Zu4,Polakattum Para Para,Anirudh Ravichander,53,0.165,https://api.spotify.com/v1/audio-analysis/2K058s9yrpoUfANaQt7Zu4,0.758,214125.0,0.796,4.1e-05,11.0,0.29,-6.483,0.0,0.17,145.475,3.0,https://api.spotify.com/v1/tracks/2K058s9yrpoUfANaQt7Zu4,audio_features,spotify:track:2K058s9yrpoUfANaQt7Zu4,0.919
5PNZX8yqzqqAMPpl3UAoaP,Moongil Thottam,A.R. Rahman,53,0.891,https://api.spotify.com/v1/audio-analysis/5PNZX8yqzqqAMPpl3UAoaP,0.501,275093.0,0.371,0.000114,7.0,0.101,-11.093,1.0,0.0291,129.871,3.0,https://api.spotify.com/v1/tracks/5PNZX8yqzqqAMPpl3UAoaP,audio_features,spotify:track:5PNZX8yqzqqAMPpl3UAoaP,0.286
59mrqUmhpmcfUns8BKkV30,Alive,Krewella,53,0.00304,https://api.spotify.com/v1/audio-analysis/59mrqUmhpmcfUns8BKkV30,0.671,288880.0,0.828,0.00287,9.0,0.352,-2.907,1.0,0.053,127.976,4.0,https://api.spotify.com/v1/tracks/59mrqUmhpmcfUns8BKkV30,audio_features,spotify:track:59mrqUmhpmcfUns8BKkV30,0.57
4wANB882g1ZhF2V8ugksY1,"Sanu Ek Pal Chain (From ""Raid"")",Rahat Fateh Ali Khan,53,0.545,https://api.spotify.com/v1/audio-analysis/4wANB882g1ZhF2V8ugksY1,0.71,210346.0,0.813,1.68e-05,7.0,0.105,-6.099,1.0,0.0381,139.998,4.0,https://api.spotify.com/v1/tracks/4wANB882g1ZhF2V8ugksY1,audio_features,spotify:track:4wANB882g1ZhF2V8ugksY1,0.847
5DEp8hauuZ45oG38YOkkQq,Aziyat,Pratsofficial,53,0.758,https://api.spotify.com/v1/audio-analysis/5DEp8hauuZ45oG38YOkkQq,0.682,221714.0,0.437,0.00801,10.0,0.106,-8.655,1.0,0.0271,104.961,4.0,https://api.spotify.com/v1/tracks/5DEp8hauuZ45oG38YOkkQq,audio_features,spotify:track:5DEp8hauuZ45oG38YOkkQq,0.233
7w4kFO2slzHCu1qEOMaPkl,Maari Thara Local - Here Comes Maari,Anirudh Ravichander,53,0.622,https://api.spotify.com/v1/audio-analysis/7w4kFO2slzHCu1qEOMaPkl,0.709,230253.0,0.956,1.1e-06,6.0,0.0982,-4.695,1.0,0.255,94.945,4.0,https://api.spotify.com/v1/tracks/7w4kFO2slzHCu1qEOMaPkl,audio_features,spotify:track:7w4kFO2slzHCu1qEOMaPkl,0.664
1qHQ6U2HSSddaH6LYs5M9t,Mukkala Mukkabla,Mano,53,0.0518,https://api.spotify.com/v1/audio-analysis/1qHQ6U2HSSddaH6LYs5M9t,0.866,323344.0,0.47,0.00584,0.0,0.101,-15.404,1.0,0.127,119.834,4.0,https://api.spotify.com/v1/tracks/1qHQ6U2HSSddaH6LYs5M9t,audio_features,spotify:track:1qHQ6U2HSSddaH6LYs5M9t,0.52
5EjVRbQFSLYyeNLlO7qGLY,What a Karavaad,Anirudh Ravichander,53,0.0759,https://api.spotify.com/v1/audio-analysis/5EjVRbQFSLYyeNLlO7qGLY,0.431,267943.0,0.794,0.0,6.0,0.85,-5.78,0.0,0.428,75.028,4.0,https://api.spotify.com/v1/tracks/5EjVRbQFSLYyeNLlO7qGLY,audio_features,spotify:track:5EjVRbQFSLYyeNLlO7qGLY,0.448
4zUPL2OPTO3hgNhjaA1Rjn,I Hate Luv Storys,Vishal-Shekhar,53,0.0688,https://api.spotify.com/v1/audio-analysis/4zUPL2OPTO3hgNhjaA1Rjn,0.747,285213.0,0.81,0.0405,11.0,0.0592,-8.352,0.0,0.0541,130.012,4.0,https://api.spotify.com/v1/tracks/4zUPL2OPTO3hgNhjaA1Rjn,audio_features,spotify:track:4zUPL2OPTO3hgNhjaA1Rjn,0.937
40BjkQhSOqS7j8Z0JHiF07,Udi Udi Jaye,Sukhwinder Singh,53,0.52,https://api.spotify.com/v1/audio-analysis/40BjkQhSOqS7j8Z0JHiF07,0.507,260507.0,0.752,0.0,2.0,0.258,-4.337,1.0,0.19,124.96,4.0,https://api.spotify.com/v1/tracks/40BjkQhSOqS7j8Z0JHiF07,audio_features,spotify:track:40BjkQhSOqS7j8Z0JHiF07,0.953
6YcBBZVKYYRirfeAt6BeGA,Machi Open the Bottle,Yuvan Shankar Raja,53,0.664,https://api.spotify.com/v1/audio-analysis/6YcBBZVKYYRirfeAt6BeGA,0.485,285973.0,0.92,0.000339,5.0,0.216,-6.243,1.0,0.277,169.944,4.0,https://api.spotify.com/v1/tracks/6YcBBZVKYYRirfeAt6BeGA,audio_features,spotify:track:6YcBBZVKYYRirfeAt6BeGA,0.767
3VXh3jYTW3lTxtXRnu2TKP,Lungi Dance,Yo Yo Honey Singh,52,0.314,https://api.spotify.com/v1/audio-analysis/3VXh3jYTW3lTxtXRnu2TKP,0.684,275399.0,0.958,1.94e-06,1.0,0.618,-4.793,1.0,0.264,163.95,4.0,https://api.spotify.com/v1/tracks/3VXh3jYTW3lTxtXRnu2TKP,audio_features,spotify:track:3VXh3jYTW3lTxtXRnu2TKP,0.817
2ylshHMbSFJ2CavXuc8rtN,En Peeru Meenakumari,Devi Sri Prasad,52,0.00546,https://api.spotify.com/v1/audio-analysis/2ylshHMbSFJ2CavXuc8rtN,0.894,260040.0,0.899,0.313,10.0,0.111,-2.037,0.0,0.18,134.933,4.0,https://api.spotify.com/v1/tracks/2ylshHMbSFJ2CavXuc8rtN,audio_features,spotify:track:2ylshHMbSFJ2CavXuc8rtN,0.61
7MvQQGqYE4r0ucTarmI2Gr,Saturday Saturday,Shaarib Toshi,52,0.149,https://api.spotify.com/v1/audio-analysis/7MvQQGqYE4r0ucTarmI2Gr,0.847,210799.0,0.938,0.0,8.0,0.107,-4.615,1.0,0.0974,130.02,4.0,https://api.spotify.com/v1/tracks/7MvQQGqYE4r0ucTarmI2Gr,audio_features,spotify:track:7MvQQGqYE4r0ucTarmI2Gr,0.786
2hOlxSH3Zck6a2ki4xtKGV,"Coca Cola (From ""Luka Chuppi"")",Tony Kakkar,52,0.121,https://api.spotify.com/v1/audio-analysis/2hOlxSH3Zck6a2ki4xtKGV,0.722,179225.0,0.867,0.0052,0.0,0.123,-3.652,0.0,0.0904,102.009,4.0,https://api.spotify.com/v1/tracks/2hOlxSH3Zck6a2ki4xtKGV,audio_features,spotify:track:2hOlxSH3Zck6a2ki4xtKGV,0.893
3HhzqHPEN33a5UCKSfZpgi,Kala Chashma,Amar Arshi,52,0.0984,https://api.spotify.com/v1/audio-analysis/3HhzqHPEN33a5UCKSfZpgi,0.801,187006.0,0.856,6.62e-05,0.0,0.228,-4.233,1.0,0.065,106.026,4.0,https://api.spotify.com/v1/tracks/3HhzqHPEN33a5UCKSfZpgi,audio_features,spotify:track:3HhzqHPEN33a5UCKSfZpgi,0.919
5HcBFhFQEtqKrsRkr95XYu,"Sooraj Dooba Hain (From ""Roy"")",Arijit Singh,52,0.172,https://api.spotify.com/v1/audio-analysis/5HcBFhFQEtqKrsRkr95XYu,0.616,264854.0,0.75,0.0,2.0,0.137,-4.629,1.0,0.0594,128.051,4.0,https://api.spotify.com/v1/tracks/5HcBFhFQEtqKrsRkr95XYu,audio_features,spotify:track:5HcBFhFQEtqKrsRkr95XYu,0.434
27aGlicHJKf5QY20looYlR,F You I Love You (feat. Teyana Taylor),KYLE,52,0.138,https://api.spotify.com/v1/audio-analysis/27aGlicHJKf5QY20looYlR,0.756,236296.0,0.486,0.0,9.0,0.116,-6.491,0.0,0.2,98.05,4.0,https://api.spotify.com/v1/tracks/27aGlicHJKf5QY20looYlR,audio_features,spotify:track:27aGlicHJKf5QY20looYlR,0.586
2SDOS0F4FJb1SEjOpF9PR5,Right Now (Na Na Na),Akon,52,0.269,https://api.spotify.com/v1/audio-analysis/2SDOS0F4FJb1SEjOpF9PR5,0.832,240747.0,0.87,0.0,8.0,0.415,-4.2,0.0,0.166,137.998,4.0,https://api.spotify.com/v1/tracks/2SDOS0F4FJb1SEjOpF9PR5,audio_features,spotify:track:2SDOS0F4FJb1SEjOpF9PR5,0.577
3EPxiSj3RsjMMdKCM7pthV,Chillax,Vijay Antony,52,0.503,https://api.spotify.com/v1/audio-analysis/3EPxiSj3RsjMMdKCM7pthV,0.691,265853.0,0.855,5.37e-05,7.0,0.264,-6.841,1.0,0.161,75.003,4.0,https://api.spotify.com/v1/tracks/3EPxiSj3RsjMMdKCM7pthV,audio_features,spotify:track:3EPxiSj3RsjMMdKCM7pthV,0.847
6RlHX1oWuPOhPkESDxiKFl,Push The Feeling (feat. Big Narstie),Nightcrawlers,52,0.0452,https://api.spotify.com/v1/audio-analysis/6RlHX1oWuPOhPkESDxiKFl,0.81,155145.0,0.86,0.0,11.0,0.12,-5.953,0.0,0.0675,132.088,4.0,https://api.spotify.com/v1/tracks/6RlHX1oWuPOhPkESDxiKFl,audio_features,spotify:track:6RlHX1oWuPOhPkESDxiKFl,0.825
1ZbfvUHBfdODgIL70sk6XR,Aathangara Orathil,Harris Jayaraj,52,0.00912,https://api.spotify.com/v1/audio-analysis/1ZbfvUHBfdODgIL70sk6XR,0.935,264667.0,0.643,0.0,10.0,0.0997,-7.015,0.0,0.236,98.984,4.0,https://api.spotify.com/v1/tracks/1ZbfvUHBfdODgIL70sk6XR,audio_features,spotify:track:1ZbfvUHBfdODgIL70sk6XR,0.465
1qtl3vB0uqciZ94g3S6TO7,Besharmi Ki Height,Benny Dayal,52,0.128,https://api.spotify.com/v1/audio-analysis/1qtl3vB0uqciZ94g3S6TO7,0.708,289354.0,0.946,0.0,7.0,0.559,-4.519,1.0,0.0434,130.99,4.0,https://api.spotify.com/v1/tracks/1qtl3vB0uqciZ94g3S6TO7,audio_features,spotify:track:1qtl3vB0uqciZ94g3S6TO7,0.477
4dPeCbg2Op44s9kwyMS3ZT,Sadka,Vishal-Shekhar,52,0.232,https://api.spotify.com/v1/audio-analysis/4dPeCbg2Op44s9kwyMS3ZT,0.678,343587.0,0.547,0.000176,7.0,0.0785,-6.89,1.0,0.0286,143.892,4.0,https://api.spotify.com/v1/tracks/4dPeCbg2Op44s9kwyMS3ZT,audio_features,spotify:track:4dPeCbg2Op44s9kwyMS3ZT,0.579
1Do2hDE0etMakAEQbyOd4L,Aaluma Doluma,Anirudh Ravichander,52,0.0764,https://api.spotify.com/v1/audio-analysis/1Do2hDE0etMakAEQbyOd4L,0.544,258032.0,0.917,1.15e-06,1.0,0.346,-5.853,1.0,0.201,160.672,4.0,https://api.spotify.com/v1/tracks/1Do2hDE0etMakAEQbyOd4L,audio_features,spotify:track:1Do2hDE0etMakAEQbyOd4L,0.638
1EKvufWHnlZbGZGMDg3NYR,"Chill Bro (From ""Pattas"")",Dhanush,52,0.18,https://api.spotify.com/v1/audio-analysis/1EKvufWHnlZbGZGMDg3NYR,0.73,239990.0,0.904,0.000348,7.0,0.121,-4.223,1.0,0.247,160.07,4.0,https://api.spotify.com/v1/tracks/1EKvufWHnlZbGZGMDg3NYR,audio_features,spotify:track:1EKvufWHnlZbGZGMDg3NYR,0.464
26i54fXOWeA08Krvgwitxi,Heeriye,Deep Money,51,0.0711,https://api.spotify.com/v1/audio-analysis/26i54fXOWeA08Krvgwitxi,0.628,305236.0,0.876,0.0,1.0,0.165,-3.936,0.0,0.0591,130.039,4.0,https://api.spotify.com/v1/tracks/26i54fXOWeA08Krvgwitxi,audio_features,spotify:track:26i54fXOWeA08Krvgwitxi,0.566
2EKXTA9QxkW6XeQ2uEeIii,Nashe Si Chadh Gayi,Arijit Singh,51,0.113,https://api.spotify.com/v1/audio-analysis/2EKXTA9QxkW6XeQ2uEeIii,0.8,238289.0,0.779,0.0,4.0,0.206,-5.515,0.0,0.0553,96.948,4.0,https://api.spotify.com/v1/tracks/2EKXTA9QxkW6XeQ2uEeIii,audio_features,spotify:track:2EKXTA9QxkW6XeQ2uEeIii,0.266
04VUjNx30IrigVZU3CQmrQ,Mercy,Badshah,51,0.0716,https://api.spotify.com/v1/audio-analysis/04VUjNx30IrigVZU3CQmrQ,0.835,162405.0,0.767,0.000187,4.0,0.173,-5.181,0.0,0.0877,89.972,4.0,https://api.spotify.com/v1/tracks/04VUjNx30IrigVZU3CQmrQ,audio_features,spotify:track:04VUjNx30IrigVZU3CQmrQ,0.786
5FkBFIGzG8lYFktLyZNUq6,Makeba - Radio Edit,Jain,51,0.454,https://api.spotify.com/v1/audio-analysis/5FkBFIGzG8lYFktLyZNUq6,0.814,216293.0,0.485,0.439,2.0,0.342,-14.604,1.0,0.0683,116.024,4.0,https://api.spotify.com/v1/tracks/5FkBFIGzG8lYFktLyZNUq6,audio_features,spotify:track:5FkBFIGzG8lYFktLyZNUq6,0.431
7wduEoLSXYggQqimn5LEP0,No Money No Honey,Silambarasan TR,51,0.354,https://api.spotify.com/v1/audio-analysis/7wduEoLSXYggQqimn5LEP0,0.691,324267.0,0.934,0.000206,1.0,0.198,-3.408,1.0,0.185,79.428,4.0,https://api.spotify.com/v1/tracks/7wduEoLSXYggQqimn5LEP0,audio_features,spotify:track:7wduEoLSXYggQqimn5LEP0,0.832
3jtKSUiVDowKNBqVQbWaig,Iktara,Amit Trivedi,51,0.401,https://api.spotify.com/v1/audio-analysis/3jtKSUiVDowKNBqVQbWaig,0.616,253773.0,0.525,0.000484,7.0,0.309,-7.065,1.0,0.0258,79.976,4.0,https://api.spotify.com/v1/tracks/3jtKSUiVDowKNBqVQbWaig,audio_features,spotify:track:3jtKSUiVDowKNBqVQbWaig,0.427
0uFosRhSqfxPxYhn6TWRpC,Kuch To Hai,Armaan Malik,51,0.793,https://api.spotify.com/v1/audio-analysis/0uFosRhSqfxPxYhn6TWRpC,0.487,248105.0,0.321,0.000242,4.0,0.166,-10.915,0.0,0.0261,95.001,4.0,https://api.spotify.com/v1/tracks/0uFosRhSqfxPxYhn6TWRpC,audio_features,spotify:track:0uFosRhSqfxPxYhn6TWRpC,0.202
5VKvDHouRJ4a8VNXrzTWnc,Dj Waley Babu (feat. Aastha Gill),Badshah,51,0.345,https://api.spotify.com/v1/audio-analysis/5VKvDHouRJ4a8VNXrzTWnc,0.959,169080.0,0.606,0.0,1.0,0.126,-5.754,1.0,0.219,110.0,4.0,https://api.spotify.com/v1/tracks/5VKvDHouRJ4a8VNXrzTWnc,audio_features,spotify:track:5VKvDHouRJ4a8VNXrzTWnc,0.783
